iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,population,gdp_per_capita
AFG,Asia,Afghanistan,1/1/2021,51526,0,2191,0,1323.612,0,2.628,56.283,0,38928341,1803.987
AFG,Asia,Afghanistan,1/2/2021,51526,0,2191,0,1323.612,0,2.349,56.283,0,38928341,1803.987
AFG,Asia,Afghanistan,1/3/2021,51526,0,2191,0,1323.612,0,1.787,56.283,0,38928341,1803.987
AFG,Asia,Afghanistan,1/4/2021,53011,1485,2237,46,1361.759,38.147,6.352,57.465,1.182,38928341,1803.987
AFG,Asia,Afghanistan,1/5/2021,53105,94,2244,7,1364.173,2.415,6.44,57.644,0.18,38928341,1803.987
AFG,Asia,Afghanistan,1/6/2021,53105,0,2244,0,1364.173,0,6.239,57.644,0,38928341,1803.987
AFG,Asia,Afghanistan,1/7/2021,53207,102,2253,9,1366.793,2.62,6.169,57.876,0.231,38928341,1803.987
AFG,Asia,Afghanistan,1/8/2021,53332,125,2257,4,1370.004,3.211,6.628,57.978,0.103,38928341,1803.987
AFG,Asia,Afghanistan,1/9/2021,53400,68,2264,7,1371.751,1.747,6.877,58.158,0.18,38928341,1803.987
AFG,Asia,Afghanistan,1/10/2021,53489,89,2277,13,1374.037,2.286,7.204,58.492,0.334,38928341,1803.987
AFG,Asia,Afghanistan,1/11/2021,53538,49,2288,11,1375.296,1.259,1.934,58.775,0.283,38928341,1803.987
AFG,Asia,Afghanistan,1/12/2021,53584,46,2301,13,1376.478,1.182,1.758,59.109,0.334,38928341,1803.987
AFG,Asia,Afghanistan,1/13/2021,53584,0,2301,0,1376.478,0,1.758,59.109,0,38928341,1803.987
AFG,Asia,Afghanistan,1/14/2021,53775,191,2314,13,1381.384,4.906,2.084,59.443,0.334,38928341,1803.987
AFG,Asia,Afghanistan,1/15/2021,53831,56,2324,10,1382.823,1.439,1.831,59.699,0.257,38928341,1803.987
AFG,Asia,Afghanistan,1/16/2021,53938,107,2336,12,1385.572,2.749,1.974,60.008,0.308,38928341,1803.987
AFG,Asia,Afghanistan,1/17/2021,53984,46,2339,3,1386.753,1.182,1.817,60.085,0.077,38928341,1803.987
AFG,Asia,Afghanistan,1/18/2021,54062,78,2343,4,1388.757,2.004,1.923,60.188,0.103,38928341,1803.987
AFG,Asia,Afghanistan,1/19/2021,54141,79,2346,3,1390.786,2.029,2.044,60.265,0.077,38928341,1803.987
AFG,Asia,Afghanistan,1/20/2021,54278,137,2354,8,1394.306,3.519,2.547,60.47,0.206,38928341,1803.987
AFG,Asia,Afghanistan,1/21/2021,54403,125,2363,9,1397.517,3.211,2.305,60.701,0.231,38928341,1803.987
AFG,Asia,Afghanistan,1/22/2021,54483,80,2370,7,1399.572,2.055,2.393,60.881,0.18,38928341,1803.987
AFG,Asia,Afghanistan,1/23/2021,54559,76,2373,3,1401.524,1.952,2.279,60.958,0.077,38928341,1803.987
AFG,Asia,Afghanistan,1/24/2021,54595,36,2378,5,1402.449,0.925,2.242,61.087,0.128,38928341,1803.987
AFG,Asia,Afghanistan,1/25/2021,54672,77,2385,7,1404.427,1.978,2.239,61.266,0.18,38928341,1803.987
AFG,Asia,Afghanistan,1/26/2021,54750,78,2389,4,1406.43,2.004,2.235,61.369,0.103,38928341,1803.987
AFG,Asia,Afghanistan,1/27/2021,54854,104,2389,0,1409.102,2.672,2.114,61.369,0,38928341,1803.987
AFG,Asia,Afghanistan,1/28/2021,54891,37,2397,8,1410.052,0.95,1.791,61.575,0.206,38928341,1803.987
AFG,Asia,Afghanistan,1/29/2021,54939,48,2399,2,1411.285,1.233,1.673,61.626,0.051,38928341,1803.987
AFG,Asia,Afghanistan,1/30/2021,55008,69,2400,1,1413.058,1.772,1.648,61.652,0.026,38928341,1803.987
AFG,Asia,Afghanistan,1/31/2021,55023,15,2400,0,1413.443,0.385,1.571,61.652,0,38928341,1803.987
AFG,Asia,Afghanistan,2/1/2021,55059,36,2404,4,1414.368,0.925,1.42,61.754,0.103,38928341,1803.987
AFG,Asia,Afghanistan,2/2/2021,55121,62,2405,1,1415.961,1.593,1.361,61.78,0.026,38928341,1803.987
AFG,Asia,Afghanistan,2/3/2021,55174,53,2406,1,1417.322,1.361,1.174,61.806,0.026,38928341,1803.987
AFG,Asia,Afghanistan,2/4/2021,55231,57,2407,1,1418.786,1.464,1.248,61.832,0.026,38928341,1803.987
AFG,Asia,Afghanistan,2/5/2021,55265,34,2407,0,1419.66,0.873,1.196,61.832,0,38928341,1803.987
AFG,Asia,Afghanistan,2/6/2021,55330,65,2408,1,1421.33,1.67,1.182,61.857,0.026,38928341,1803.987
AFG,Asia,Afghanistan,2/7/2021,55335,5,2410,2,1421.458,0.128,1.145,61.909,0.051,38928341,1803.987
AFG,Asia,Afghanistan,2/8/2021,55359,24,2413,3,1422.074,0.617,1.101,61.986,0.077,38928341,1803.987
AFG,Asia,Afghanistan,2/9/2021,55384,25,2414,1,1422.717,0.642,0.965,62.011,0.026,38928341,1803.987
AFG,Asia,Afghanistan,2/10/2021,55402,18,2418,4,1423.179,0.462,0.837,62.114,0.103,38928341,1803.987
AFG,Asia,Afghanistan,2/11/2021,55420,18,2419,1,1423.641,0.462,0.694,62.14,0.026,38928341,1803.987
AFG,Asia,Afghanistan,2/12/2021,55445,25,2424,5,1424.284,0.642,0.661,62.268,0.128,38928341,1803.987
AFG,Asia,Afghanistan,2/13/2021,55473,28,2427,3,1425.003,0.719,0.525,62.345,0.077,38928341,1803.987
AFG,Asia,Afghanistan,2/14/2021,55492,19,2427,0,1425.491,0.488,0.576,62.345,0,38928341,1803.987
AFG,Asia,Afghanistan,2/15/2021,55514,22,2427,0,1426.056,0.565,0.569,62.345,0,38928341,1803.987
AFG,Asia,Afghanistan,2/16/2021,55518,4,2428,1,1426.159,0.103,0.492,62.371,0.026,38928341,1803.987
AFG,Asia,Afghanistan,2/17/2021,55540,22,2428,0,1426.724,0.565,0.506,62.371,0,38928341,1803.987
AFG,Asia,Afghanistan,2/18/2021,55557,17,2430,2,1427.161,0.437,0.503,62.422,0.051,38928341,1803.987
AFG,Asia,Afghanistan,2/19/2021,55575,18,2430,0,1427.623,0.462,0.477,62.422,0,38928341,1803.987
AFG,Asia,Afghanistan,2/20/2021,55580,5,2430,0,1427.752,0.128,0.393,62.422,0,38928341,1803.987
AFG,Asia,Afghanistan,2/21/2021,55604,24,2432,2,1428.368,0.617,0.411,62.474,0.051,38928341,1803.987
AFG,Asia,Afghanistan,2/22/2021,55617,13,2433,1,1428.702,0.334,0.378,62.499,0.026,38928341,1803.987
AFG,Asia,Afghanistan,2/23/2021,55646,29,2435,2,1429.447,0.745,0.47,62.551,0.051,38928341,1803.987
AFG,Asia,Afghanistan,2/24/2021,55664,18,2436,1,1429.909,0.462,0.455,62.577,0.026,38928341,1803.987
AFG,Asia,Afghanistan,2/25/2021,55680,16,2438,2,1430.32,0.411,0.451,62.628,0.051,38928341,1803.987
AFG,Asia,Afghanistan,2/26/2021,55696,16,2442,4,1430.731,0.411,0.444,62.731,0.103,38928341,1803.987
AFG,Asia,Afghanistan,2/27/2021,55707,11,2443,1,1431.014,0.283,0.466,62.756,0.026,38928341,1803.987
AFG,Asia,Afghanistan,2/28/2021,55714,7,2443,0,1431.194,0.18,0.404,62.756,0,38928341,1803.987
AFG,Asia,Afghanistan,3/1/2021,55733,19,2444,1,1431.682,0.488,0.426,62.782,0.026,38928341,1803.987
AFG,Asia,Afghanistan,3/2/2021,55759,26,2446,2,1432.35,0.668,0.415,62.833,0.051,38928341,1803.987
AFG,Asia,Afghanistan,3/3/2021,55770,11,2446,0,1432.632,0.283,0.389,62.833,0,38928341,1803.987
AFG,Asia,Afghanistan,3/4/2021,55775,5,2446,0,1432.761,0.128,0.349,62.833,0,38928341,1803.987
AFG,Asia,Afghanistan,3/5/2021,55827,52,2449,3,1434.097,1.336,0.481,62.91,0.077,38928341,1803.987
AFG,Asia,Afghanistan,3/6/2021,55840,13,2449,0,1434.431,0.334,0.488,62.91,0,38928341,1803.987
AFG,Asia,Afghanistan,3/7/2021,55847,7,2449,0,1434.61,0.18,0.488,62.91,0,38928341,1803.987
AFG,Asia,Afghanistan,3/8/2021,55876,29,2451,2,1435.355,0.745,0.525,62.962,0.051,38928341,1803.987
AFG,Asia,Afghanistan,3/9/2021,55876,0,2451,0,1435.355,0,0.429,62.962,0,38928341,1803.987
AFG,Asia,Afghanistan,3/10/2021,55894,18,2451,0,1435.818,0.462,0.455,62.962,0,38928341,1803.987
AFG,Asia,Afghanistan,3/11/2021,55917,23,2451,0,1436.409,0.591,0.521,62.962,0,38928341,1803.987
AFG,Asia,Afghanistan,3/12/2021,55959,42,2454,3,1437.487,1.079,0.484,63.039,0.077,38928341,1803.987
AFG,Asia,Afghanistan,3/13/2021,55959,0,2454,0,1437.487,0,0.437,63.039,0,38928341,1803.987
AFG,Asia,Afghanistan,3/14/2021,55985,26,2457,3,1438.155,0.668,0.506,63.116,0.077,38928341,1803.987
AFG,Asia,Afghanistan,3/15/2021,55985,0,2459,2,1438.155,0,0.4,63.167,0.051,38928341,1803.987
AFG,Asia,Afghanistan,3/16/2021,55995,10,2460,1,1438.412,0.257,0.437,63.193,0.026,38928341,1803.987
AFG,Asia,Afghanistan,3/17/2021,56016,21,2460,0,1438.952,0.539,0.448,63.193,0,38928341,1803.987
AFG,Asia,Afghanistan,3/18/2021,56044,28,2462,2,1439.671,0.719,0.466,63.244,0.051,38928341,1803.987
AFG,Asia,Afghanistan,3/19/2021,56069,25,2462,0,1440.313,0.642,0.404,63.244,0,38928341,1803.987
AFG,Asia,Afghanistan,3/20/2021,56093,24,2462,0,1440.93,0.617,0.492,63.244,0,38928341,1803.987
AFG,Asia,Afghanistan,3/21/2021,56103,10,2463,1,1441.187,0.257,0.433,63.27,0.026,38928341,1803.987
AFG,Asia,Afghanistan,3/22/2021,56153,50,2464,1,1442.471,1.284,0.617,63.296,0.026,38928341,1803.987
AFG,Asia,Afghanistan,3/23/2021,56177,24,2466,2,1443.087,0.617,0.668,63.347,0.051,38928341,1803.987
AFG,Asia,Afghanistan,3/24/2021,56192,15,2466,0,1443.473,0.385,0.646,63.347,0,38928341,1803.987
AFG,Asia,Afghanistan,3/25/2021,56226,34,2467,1,1444.346,0.873,0.668,63.373,0.026,38928341,1803.987
AFG,Asia,Afghanistan,3/26/2021,56254,28,2467,0,1445.065,0.719,0.679,63.373,0,38928341,1803.987
AFG,Asia,Afghanistan,3/27/2021,56290,36,2469,2,1445.99,0.925,0.723,63.424,0.051,38928341,1803.987
AFG,Asia,Afghanistan,3/28/2021,56294,4,2470,1,1446.093,0.103,0.701,63.45,0.026,38928341,1803.987
AFG,Asia,Afghanistan,3/29/2021,56322,28,2472,2,1446.812,0.719,0.62,63.501,0.051,38928341,1803.987
AFG,Asia,Afghanistan,3/30/2021,56384,62,2476,4,1448.405,1.593,0.76,63.604,0.103,38928341,1803.987
AFG,Asia,Afghanistan,3/31/2021,56454,70,2484,8,1450.203,1.798,0.961,63.81,0.206,38928341,1803.987
AFG,Asia,Afghanistan,4/1/2021,56517,63,2489,5,1451.821,1.618,1.068,63.938,0.128,38928341,1803.987
AFG,Asia,Afghanistan,4/2/2021,56572,55,2495,6,1453.234,1.413,1.167,64.092,0.154,38928341,1803.987
AFG,Asia,Afghanistan,4/3/2021,56595,23,2496,1,1453.825,0.591,1.119,64.118,0.026,38928341,1803.987
AFG,Asia,Afghanistan,4/4/2021,56676,81,2497,1,1455.906,2.081,1.402,64.143,0.026,38928341,1803.987
AFG,Asia,Afghanistan,4/5/2021,56717,41,2508,11,1456.959,1.053,1.45,64.426,0.283,38928341,1803.987
AFG,Asia,Afghanistan,4/6/2021,56779,62,2512,4,1458.552,1.593,1.45,64.529,0.103,38928341,1803.987
AFG,Asia,Afghanistan,4/7/2021,56873,94,2512,0,1460.966,2.415,1.538,64.529,0,38928341,1803.987
AFG,Asia,Afghanistan,4/8/2021,56943,70,2516,4,1462.765,1.798,1.563,64.632,0.103,38928341,1803.987
AFG,Asia,Afghanistan,4/9/2021,57019,76,2521,5,1464.717,1.952,1.64,64.76,0.128,38928341,1803.987
AFG,Asia,Afghanistan,4/10/2021,57144,125,2521,0,1467.928,3.211,2.015,64.76,0,38928341,1803.987
AFG,Asia,Afghanistan,4/11/2021,57160,16,2521,0,1468.339,0.411,1.776,64.76,0,38928341,1803.987
AFG,Asia,Afghanistan,4/12/2021,57242,82,2529,8,1470.445,2.106,1.927,64.966,0.206,38928341,1803.987
AFG,Asia,Afghanistan,4/13/2021,57364,122,2529,0,1473.579,3.134,2.147,64.966,0,38928341,1803.987
AFG,Asia,Afghanistan,4/14/2021,57492,128,2532,3,1476.867,3.288,2.272,65.043,0.077,38928341,1803.987
AFG,Asia,Afghanistan,4/15/2021,57534,42,2533,1,1477.946,1.079,2.169,65.068,0.026,38928341,1803.987
AFG,Asia,Afghanistan,4/16/2021,57612,78,2535,2,1479.95,2.004,2.176,65.12,0.051,38928341,1803.987
AFG,Asia,Afghanistan,4/17/2021,57721,109,2539,4,1482.75,2.8,2.117,65.222,0.103,38928341,1803.987
AFG,Asia,Afghanistan,4/18/2021,57793,72,2539,0,1484.6,1.85,2.323,65.222,0,38928341,1803.987
AFG,Asia,Afghanistan,4/19/2021,57898,105,2546,7,1487.297,2.697,2.407,65.402,0.18,38928341,1803.987
AFG,Asia,Afghanistan,4/20/2021,58037,139,2549,3,1490.868,3.571,2.47,65.479,0.077,38928341,1803.987
AFG,Asia,Afghanistan,4/21/2021,58214,177,2557,8,1495.414,4.547,2.65,65.685,0.206,38928341,1803.987
AFG,Asia,Afghanistan,4/22/2021,58312,98,2561,4,1497.932,2.517,2.855,65.788,0.103,38928341,1803.987
AFG,Asia,Afghanistan,4/23/2021,58542,230,2565,4,1503.84,5.908,3.413,65.89,0.103,38928341,1803.987
ALB,Europe,Albania,1/1/2021,58316,0,1181,0,20264.091,0,145.746,410.383,0,2877800,11803.431
ALB,Europe,Albania,1/2/2021,58991,675,1190,9,20498.645,234.554,160.639,413.51,3.127,2877800,11803.431
ALB,Europe,Albania,1/3/2021,59438,447,1193,3,20653.972,155.327,158.057,414.553,1.042,2877800,11803.431
ALB,Europe,Albania,1/4/2021,59623,185,1199,6,20718.257,64.285,151.455,416.638,2.085,2877800,11803.431
ALB,Europe,Albania,1/5/2021,60283,660,1210,11,20947.599,229.342,155.724,420.46,3.822,2877800,11803.431
ALB,Europe,Albania,1/6/2021,61008,725,1217,7,21199.527,251.929,162.872,422.892,2.432,2877800,11803.431
ALB,Europe,Albania,1/7/2021,61705,697,1223,6,21441.726,242.199,168.234,424.977,2.085,2877800,11803.431
ALB,Europe,Albania,1/8/2021,62378,673,1230,7,21675.586,233.859,201.642,427.41,2.432,2877800,11803.431
ALB,Europe,Albania,1/9/2021,63033,655,1233,3,21903.19,227.604,200.649,428.452,1.042,2877800,11803.431
ALB,Europe,Albania,1/10/2021,63595,562,1241,8,22098.478,195.288,206.358,431.232,2.78,2877800,11803.431
ALB,Europe,Albania,1/11/2021,63971,376,1247,6,22229.133,130.655,215.839,433.317,2.085,2877800,11803.431
ALB,Europe,Albania,1/12/2021,64627,656,1252,5,22457.085,227.952,215.641,435.055,1.737,2877800,11803.431
ALB,Europe,Albania,1/13/2021,65334,707,1256,4,22702.759,245.674,214.747,436.445,1.39,2877800,11803.431
ALB,Europe,Albania,1/14/2021,65994,660,1261,5,22932.101,229.342,212.911,438.182,1.737,2877800,11803.431
ALB,Europe,Albania,1/15/2021,66635,641,1265,4,23154.841,222.74,211.322,439.572,1.39,2877800,11803.431
ALB,Europe,Albania,1/16/2021,67216,581,1270,5,23356.731,201.89,207.649,441.309,1.737,2877800,11803.431
ALB,Europe,Albania,1/17/2021,67690,474,1277,7,23521.44,164.709,203.28,443.742,2.432,2877800,11803.431
ALB,Europe,Albania,1/18/2021,67982,292,1281,4,23622.906,101.466,199.11,445.132,1.39,2877800,11803.431
ALB,Europe,Albania,1/19/2021,68568,586,1287,6,23826.534,203.628,195.636,447.217,2.085,2877800,11803.431
ALB,Europe,Albania,1/20/2021,69238,670,1291,4,24059.351,232.817,193.799,448.607,1.39,2877800,11803.431
ALB,Europe,Albania,1/21/2021,69916,678,1296,5,24294.948,235.597,194.692,450.344,1.737,2877800,11803.431
ALB,Europe,Albania,1/22/2021,70655,739,1303,7,24551.741,256.793,199.557,452.776,2.432,2877800,11803.431
ALB,Europe,Albania,1/23/2021,71441,786,1310,7,24824.866,273.125,209.734,455.209,2.432,2877800,11803.431
ALB,Europe,Albania,1/24/2021,72274,833,1315,5,25114.323,289.457,227.555,456.946,1.737,2877800,11803.431
ALB,Europe,Albania,1/25/2021,72812,538,1324,9,25301.272,186.948,239.766,460.074,3.127,2877800,11803.431
ALB,Europe,Albania,1/26/2021,73691,879,1332,8,25606.713,305.442,254.311,462.854,2.78,2877800,11803.431
ALB,Europe,Albania,1/27/2021,74567,876,1339,7,25911.113,304.399,264.537,465.286,2.432,2877800,11803.431
ALB,Europe,Albania,1/28/2021,75454,887,1350,11,26219.334,308.222,274.912,469.108,3.822,2877800,11803.431
ALB,Europe,Albania,1/29/2021,76350,896,1358,8,26530.683,311.349,282.706,471.888,2.78,2877800,11803.431
ALB,Europe,Albania,1/30/2021,77251,901,1369,11,26843.77,313.086,288.415,475.711,3.822,2877800,11803.431
ALB,Europe,Albania,1/31/2021,78127,876,1380,11,27148.169,304.399,290.549,479.533,3.822,2877800,11803.431
ALB,Europe,Albania,2/1/2021,78992,865,1393,13,27448.746,300.577,306.782,484.05,4.517,2877800,11803.431
ALB,Europe,Albania,2/2/2021,79934,942,1398,5,27776.079,327.333,309.909,485.788,1.737,2877800,11803.431
ALB,Europe,Albania,2/3/2021,80941,1007,1404,6,28125.999,349.92,316.412,487.873,2.085,2877800,11803.431
ALB,Europe,Albania,2/4/2021,81993,1052,1418,14,28491.556,365.557,324.603,492.738,4.865,2877800,11803.431
ALB,Europe,Albania,2/5/2021,83082,1089,1433,15,28869.97,378.414,334.184,497.95,5.212,2877800,11803.431
ALB,Europe,Albania,2/6/2021,84212,1130,1446,13,29262.631,392.661,345.552,502.467,4.517,2877800,11803.431
ALB,Europe,Albania,2/7/2021,85336,1124,1460,14,29653.207,390.576,357.863,507.332,4.865,2877800,11803.431
ALB,Europe,Albania,2/8/2021,86289,953,1472,12,29984.363,331.156,362.231,511.502,4.17,2877800,11803.431
ALB,Europe,Albania,2/9/2021,87528,1239,1488,16,30414.9,430.537,376.974,517.062,5.56,2877800,11803.431
ALB,Europe,Albania,2/10/2021,88671,1143,1503,15,30812.079,397.178,383.726,522.274,5.212,2877800,11803.431
ALB,Europe,Albania,2/11/2021,89776,1105,1517,14,31196.053,383.974,386.357,527.139,4.865,2877800,11803.431
ALB,Europe,Albania,2/12/2021,90835,1059,1531,14,31564.042,367.989,384.867,532.004,4.865,2877800,11803.431
ALB,Europe,Albania,2/13/2021,91987,1152,1543,12,31964.348,400.306,385.96,536.173,4.17,2877800,11803.431
ALB,Europe,Albania,2/14/2021,93075,1088,1555,12,32342.414,378.067,384.172,540.343,4.17,2877800,11803.431
ALB,Europe,Albania,2/15/2021,93850,775,1567,12,32611.717,269.303,375.336,544.513,4.17,2877800,11803.431
ALB,Europe,Albania,2/16/2021,94651,801,1582,15,32890.055,278.338,353.594,549.725,5.212,2877800,11803.431
ALB,Europe,Albania,2/17/2021,95726,1075,1600,18,33263.604,373.549,350.218,555.98,6.255,2877800,11803.431
ALB,Europe,Albania,2/18/2021,96838,1112,1617,17,33650.01,386.406,350.565,561.888,5.907,2877800,11803.431
ALB,Europe,Albania,2/19/2021,97909,1071,1636,19,34022.17,372.159,351.161,568.49,6.602,2877800,11803.431
ALB,Europe,Albania,2/20/2021,99062,1153,1653,17,34422.823,400.653,351.211,574.397,5.907,2877800,11803.431
ALB,Europe,Albania,2/21/2021,100246,1184,1666,13,34834.248,411.425,355.976,578.914,4.517,2877800,11803.431
ALB,Europe,Albania,2/22/2021,101285,1039,1681,15,35195.288,361.04,369.082,584.127,5.212,2877800,11803.431
ALB,Europe,Albania,2/23/2021,102306,1021,1696,15,35550.073,354.785,380.003,589.339,5.212,2877800,11803.431
ALB,Europe,Albania,2/24/2021,103327,1021,1715,19,35904.858,354.785,377.322,595.941,6.602,2877800,11803.431
ALB,Europe,Albania,2/25/2021,104313,986,1736,21,36247.481,342.623,371.067,603.239,7.297,2877800,11803.431
ALB,Europe,Albania,2/26/2021,105229,916,1756,20,36565.779,318.299,363.373,610.188,6.95,2877800,11803.431
ALB,Europe,Albania,2/27/2021,106215,986,1775,19,36908.402,342.623,355.083,616.791,6.602,2877800,11803.431
ALB,Europe,Albania,2/28/2021,107167,952,1796,21,37239.211,330.808,343.566,624.088,7.297,2877800,11803.431
ALB,Europe,Albania,3/1/2021,107931,764,1816,20,37504.691,265.481,329.915,631.038,6.95,2877800,11803.431
ALB,Europe,Albania,3/2/2021,108823,892,1835,19,37814.65,309.959,323.511,637.64,6.602,2877800,11803.431
ALB,Europe,Albania,3/3/2021,109674,851,1856,21,38110.362,295.712,315.072,644.937,7.297,2877800,11803.431
ALB,Europe,Albania,3/4/2021,110521,847,1876,20,38404.684,294.322,308.172,651.887,6.95,2877800,11803.431
ALB,Europe,Albania,3/5/2021,111301,780,1897,21,38675.725,271.04,301.421,659.184,7.297,2877800,11803.431
ALB,Europe,Albania,3/6/2021,112078,777,1918,21,38945.722,269.998,291.046,666.481,7.297,2877800,11803.431
ALB,Europe,Albania,3/7/2021,112897,819,1939,21,39230.315,284.592,284.443,673.779,7.297,2877800,11803.431
ALB,Europe,Albania,3/8/2021,113580,683,1956,17,39467.649,237.334,280.423,679.686,5.907,2877800,11803.431
ALB,Europe,Albania,3/9/2021,114209,629,1969,13,39686.219,218.57,267.367,684.203,4.517,2877800,11803.431
ALB,Europe,Albania,3/10/2021,114840,631,1986,17,39905.483,219.265,256.446,690.111,5.907,2877800,11803.431
ALB,Europe,Albania,3/11/2021,115442,602,2002,16,40114.671,209.188,244.284,695.67,5.56,2877800,11803.431
ALB,Europe,Albania,3/12/2021,116123,681,2018,16,40351.31,236.639,239.369,701.23,5.56,2877800,11803.431
ALB,Europe,Albania,3/13/2021,116821,698,2030,12,40593.856,242.546,235.448,705.4,4.17,2877800,11803.431
ALB,Europe,Albania,3/14/2021,117474,653,2045,15,40820.766,226.909,227.207,710.612,5.212,2877800,11803.431
ALB,Europe,Albania,3/15/2021,118017,543,2060,15,41009.452,188.686,220.258,715.825,5.212,2877800,11803.431
ALB,Europe,Albania,3/16/2021,118492,475,2077,17,41174.508,165.057,212.613,721.732,5.907,2877800,11803.431
ALB,Europe,Albania,3/17/2021,118938,446,2092,15,41329.488,154.979,203.429,726.944,5.212,2877800,11803.431
ALB,Europe,Albania,3/18/2021,119528,590,2106,14,41534.506,205.018,202.834,731.809,4.865,2877800,11803.431
ALB,Europe,Albania,3/19/2021,120022,494,2122,16,41706.164,171.659,193.551,737.369,5.56,2877800,11803.431
ALB,Europe,Albania,3/20/2021,120541,519,2133,11,41886.511,180.346,184.665,741.191,3.822,2877800,11803.431
ALB,Europe,Albania,3/21/2021,121200,659,2137,4,42115.505,228.994,184.963,742.581,1.39,2877800,11803.431
ALB,Europe,Albania,3/22/2021,121544,344,2145,8,42235.041,119.536,175.084,745.361,2.78,2877800,11803.431
ALB,Europe,Albania,3/23/2021,121847,303,2156,11,42340.329,105.289,166.546,749.183,3.822,2877800,11803.431
ALB,Europe,Albania,3/24/2021,122295,448,2171,15,42496.004,155.674,166.645,754.396,5.212,2877800,11803.431
ALB,Europe,Albania,3/25/2021,122767,472,2184,13,42660.018,164.014,160.788,758.913,4.517,2877800,11803.431
ALB,Europe,Albania,3/26/2021,123216,449,2192,8,42816.04,156.022,158.554,761.693,2.78,2877800,11803.431
ALB,Europe,Albania,3/27/2021,123641,425,2204,12,42963.722,147.682,153.887,765.863,4.17,2877800,11803.431
ALB,Europe,Albania,3/28/2021,124134,493,2210,6,43135.034,171.311,145.647,767.948,2.085,2877800,11803.431
ALB,Europe,Albania,3/29/2021,124419,285,2216,6,43234.068,99.034,142.718,770.033,2.085,2877800,11803.431
ALB,Europe,Albania,3/30/2021,124723,304,2227,11,43339.704,105.636,142.768,773.855,3.822,2877800,11803.431
ALB,Europe,Albania,3/31/2021,125157,434,2235,8,43490.514,150.81,142.073,776.635,2.78,2877800,11803.431
ALB,Europe,Albania,4/1/2021,125506,349,2241,6,43611.787,121.273,135.967,778.72,2.085,2877800,11803.431
ALB,Europe,Albania,4/2/2021,125842,336,2247,6,43728.543,116.756,130.358,780.805,2.085,2877800,11803.431
ALB,Europe,Albania,4/3/2021,126183,341,2256,9,43847.036,118.493,126.188,783.932,3.127,2877800,11803.431
ALB,Europe,Albania,4/4/2021,126531,348,2265,9,43967.962,120.926,118.99,787.06,3.127,2877800,11803.431
ALB,Europe,Albania,4/5/2021,126795,264,2274,9,44059.698,91.737,117.947,790.187,3.127,2877800,11803.431
ALB,Europe,Albania,4/6/2021,126936,141,2283,9,44108.694,48.996,109.856,793.314,3.127,2877800,11803.431
ALB,Europe,Albania,4/7/2021,127192,256,2291,8,44197.651,88.957,101.02,796.094,2.78,2877800,11803.431
ALB,Europe,Albania,4/8/2021,127509,317,2297,6,44307.805,110.154,99.431,798.179,2.085,2877800,11803.431
ALB,Europe,Albania,4/9/2021,127795,286,2304,7,44407.186,99.381,96.949,800.612,2.432,2877800,11803.431
ALB,Europe,Albania,4/10/2021,128155,360,2310,6,44532.282,125.096,97.892,802.697,2.085,2877800,11803.431
ALB,Europe,Albania,4/11/2021,128393,238,2317,7,44614.984,82.702,92.432,805.129,2.432,2877800,11803.431
ALB,Europe,Albania,4/12/2021,128518,125,2321,4,44658.42,43.436,85.532,806.519,1.39,2877800,11803.431
ALB,Europe,Albania,4/13/2021,128752,234,2326,5,44739.732,81.312,90.148,808.256,1.737,2877800,11803.431
ALB,Europe,Albania,4/14/2021,128959,207,2331,5,44811.662,71.93,87.716,809.994,1.737,2877800,11803.431
ALB,Europe,Albania,4/15/2021,129128,169,2335,4,44870.387,58.725,80.369,811.384,1.39,2877800,11803.431
ALB,Europe,Albania,4/16/2021,129307,179,2337,2,44932.587,62.2,75.057,812.079,0.695,2877800,11803.431
ALB,Europe,Albania,4/17/2021,129456,149,2340,3,44984.363,51.776,64.583,813.121,1.042,2877800,11803.431
ALB,Europe,Albania,4/18/2021,129594,138,2342,2,45032.316,47.953,59.619,813.816,0.695,2877800,11803.431
ALB,Europe,Albania,4/19/2021,129694,100,2347,5,45067.065,34.749,58.378,815.554,1.737,2877800,11803.431
ALB,Europe,Albania,4/20/2021,129842,148,2353,6,45118.493,51.428,54.109,817.638,2.085,2877800,11803.431
ALB,Europe,Albania,4/21/2021,129980,138,2358,5,45166.447,47.953,50.684,819.376,1.737,2877800,11803.431
ALB,Europe,Albania,4/22/2021,130114,134,2364,6,45213.01,46.563,48.946,821.461,2.085,2877800,11803.431
ALB,Europe,Albania,4/23/2021,130270,156,2367,3,45267.218,54.208,47.804,822.503,1.042,2877800,11803.431
DZA,Africa,Algeria,1/1/2021,99897,287,2762,6,2278.099,6.545,8.001,62.986,0.137,43851043,13913.839
DZA,Africa,Algeria,1/2/2021,100159,262,2769,7,2284.073,5.975,7.499,63.146,0.16,43851043,13913.839
DZA,Africa,Algeria,1/3/2021,100408,249,2772,3,2289.752,5.678,7.034,63.214,0.068,43851043,13913.839
DZA,Africa,Algeria,1/4/2021,100645,237,2777,5,2295.156,5.405,6.561,63.328,0.114,43851043,13913.839
